UNITID,INSTNM,CITY,STABBR,ic2025,ic2025name,saec2025,saec2025name,research2025,research2025name,basic2021,control,sector_label,setting2025,setting2025name,ic2025size,size_label,highest_degree_2025,hbcu,hsi,tribal,womenonly,landgrant,pbi,annhsi,aanapisi,nasnti,medical,rpu,LONGITUD,LATITUDE,WEBADDR,COUNTYCD,cbsa_name,locale_group,admission_rate,grad_rate_6yr,completion_rate_8yr,still_enrolled_8yr,transfer_out_8yr,enrollment_total,enrollment_ug,pct_women,pct_white,pct_black,pct_hispanic,pct_asian,pct_aian,pct_nhpi,pct_two_or_more,pct_unknown,pct_nonresident,pell_2023,pell_ratio,saec_earnings,saec_compearn,earnings_ratio,saec_urm_ratio,access_ratio,saec_pct_urm,saec_pct_black,saec_pct_hispanic,saec_pct_asian,saec_pct_white,net_price,net_price_pub,net_price_priv,tuition_in_state,tuition_out_of_state,grad_debt_median,pct_federal_loan,herd_avg,sat_avg,act_avg,yield_rate,grad_ratio,academic_tier,athletic_association,ncaa_division,sports_offered,relaffil_label,primary_recruit_state,primary_recruit_pct
156295,Berea College,Berea,KY,22,Special Focus: Arts and Sciences,4,"Higher Access, Medium Earnings",-2,No research designation,21,2,Private nonprofit,1,Highly residential,2,Small,Bachelor's,0,0,0,0,2,0,0,0,0,0,0,-84.292893,37.57202,https://www.berea.edu/,21151,"Richmond-Berea, KY",Town,33.0,66.0,68.7,0.6,20.6,1487.0,1487.0,59.0,44.0,19.0,16.0,4.0,0.0,0.0,8.0,1.0,8.0,0.822111977321049,2.34,39459.0,34045.30389975586,1.16,2.14,2.24,0.47348193697156,0.21,0.17,0.04,0.48,2601.0,,2601.0,48600.0,48600.0,3591.0,0.1039,0.0,1246,25.5,60.9,none,a-range,NCAA,NCAA Division III without football,"Baseball, Basketball, Golf, Soccer, Softball, Tennis, Track and Field Outdoor, Track and Field X Country, Volleyball",,Kentucky,0.485
160977,Bates College,Lewiston,ME,22,Special Focus: Arts and Sciences,5,"Lower Access, Higher Earnings",-2,No research designation,21,2,Private nonprofit,1,Highly residential,2,Small,Bachelor's,0,0,0,0,2,0,0,0,0,0,0,-70.203333,44.105299,www.bates.edu/,23001,"Lewiston-Auburn, ME",City,13.0,92.0,91.9,0.0,6.4,1753.0,1753.0,51.0,61.0,4.0,9.0,7.0,0.0,0.0,8.0,1.0,10.0,0.102234636871508,0.35,69879.0,41484.43429212345,1.68,0.82,0.58,0.236467236467236,0.05,0.09,0.07,0.7,29341.0,,29341.0,63478.0,63478.0,14275.0,0.1345,2402.0,1455,32.0,43.4,none,straight-a,NCAA,NCAA Division III with football,"Baseball, Basketball, Track & Field, Field Hockey, Football, Golf, Lacrosse, Rowing, Skiing, Soccer, Softball, Squash, Swimming and Diving, Swimming, Tennis, Volleyball",,Massachusetts,0.1685
161004,Bowdoin College,Brunswick,ME,22,Special Focus: Arts and Sciences,5,"Lower Access, Higher Earnings",3,Research Colleges and Universities,21,2,Private nonprofit,1,Highly residential,2,Small,Bachelor's,0,0,0,0,2,0,0,0,0,0,0,-69.963942,43.907134,https://www.bowdoin.edu/,23005,"Portland-South Portland, ME",Town,8.0,94.0,95.2,0.0,3.2,1850.0,1850.0,52.0,52.0,5.0,13.0,11.0,0.0,0.0,10.0,0.0,7.0,0.161864850707177,0.55,79520.0,40753.89934422605,1.95,0.91,0.73,0.301612903225806,0.06,0.14,0.1,0.6,18533.0,,18533.0,64304.0,64304.0,18500.0,0.1022,2801.3333333333335,1515,34.0,57.3,none,straight-a,NCAA,NCAA Division III with football,"Baseball, Basketball, Track & Field, Field Hockey, Football, Golf, Ice Hockey, Lacrosse, Sailing, Skiing, Soccer, Softball, Squash, Swimming and Diving, Tennis, Volleyball",,Massachusetts,0.1625
161086,Colby College,Waterville,ME,22,Special Focus: Arts and Sciences,5,"Lower Access, Higher Earnings",3,Research Colleges and Universities,21,2,Private nonprofit,1,Highly residential,2,Small,Bachelor's,0,0,0,0,2,0,0,0,0,0,0,-69.66337,44.564211,www.colby.edu/,23011,"Augusta-Waterville, ME",Town,7.0,87.0,90.0,0.0,7.7,2284.0,2284.0,51.0,54.0,5.0,8.0,11.0,0.0,0.0,7.0,4.0,11.0,0.13179643323184,0.46,68015.0,40269.09966453498,1.69,0.8,0.63,0.230256898192198,0.06,0.09,0.11,0.66,16507.0,,16507.0,63790.0,63790.0,19157.0,0.1057,2885.3333333333335,1495,33.0,49.8,none,straight-a,NCAA,NCAA Division III with football,"Baseball, Basketball, Field Hockey, Football, Golf, Ice Hockey, Lacrosse, Rowing, Skiing, Soccer, Softball, Squash, Swimming and Diving, Tennis, Track and Field Indoor, Track and Field Outdoor, Track and Field X Country, Volleyball",,Massachusetts,0.2706
164465,Amherst College,Amherst,MA,22,Special Focus: Arts and Sciences,5,"Lower Access, Higher Earnings",3,Research Colleges and Universities,21,2,Private nonprofit,1,Highly residential,2,Small,Bachelor's,0,0,0,0,2,0,0,0,0,0,0,-72.518493,42.372459,www.amherst.edu/,25015,"Amherst Town-Northampton, MA",City,10.0,92.0,95.7,0.1,2.7,1910.0,1910.0,54.0,36.0,11.0,15.0,16.0,0.0,0.0,8.0,1.0,12.0,0.216016859852476,0.73,86438.0,38949.82972703954,2.22,1.16,0.95,0.399535423925668,0.12,0.18,0.16,0.44,25035.0,,25035.0,66650.0,66650.0,13740.0,0.1123,6655.0,1455,33.0,39.0,none,straight-a,NCAA,NCAA Division III with football,"Baseball, Basketball, Field Hockey, Football, Golf, Ice Hockey, Lacrosse, Soccer, Softball, Squash, Swimming and Diving, Tennis, Track and Field Indoor, Track and Field Outdoor, Track and Field X Country, Volleyball",,New York,0.1844
166124,College of the Holy Cross,Worcester,MA,22,Special Focus: Arts and Sciences,5,"Lower Access, Higher Earnings",-2,No research designation,21,2,Private nonprofit,1,Highly residential,2,Small,Bachelor's,0,0,0,0,2,0,0,0,0,0,0,-71.808214,42.23752,www.holycross.edu/,25027,"Worcester, MA",City,21.0,93.0,91.7,0.0,4.1,3035.0,3035.0,55.0,71.0,4.0,12.0,3.0,0.0,0.0,4.0,3.0,3.0,0.148269105160026,0.55,84240.0,42491.55850848934,1.98,0.69,0.62,0.199547949628673,0.04,0.12,0.04,0.76,39310.0,,39310.0,60050.0,60050.0,27000.0,0.4616,675.3333333333334,1335,30.0,45.0,none,a-range,NCAA,NCAA Division I-FCS,"Baseball, Basketball, Track & Field, Field Hockey, Football, Golf, Ice Hockey, Lacrosse, Rowing, Soccer, Softball, Swimming and Diving, Tennis, Volleyball",Roman Catholic,Massachusetts,0.3995
168342,Williams College,Williamstown,MA,22,Special Focus: Arts and Sciences,5,"Lower Access, Higher Earnings",3,Research Colleges and Universities,21,2,Private nonprofit,1,Highly residential,2,Small,Bachelor's,0,0,0,0,2,0,0,0,0,0,0,-73.203132,42.712725,https://www.williams.edu/,25003,"Pittsfield, MA",Town,10.0,94.0,96.4,0.1,2.4,2168.0,2112.0,52.0,47.0,5.0,13.0,14.0,0.0,0.0,8.0,4.0,10.0,0.17399438727783,0.59,79082.0,41055.13789291644,1.93,0.86,0.73,0.29984544049459,0.06,0.15,0.15,0.55,26775.0,,26775.0,64540.0,64540.0,12761.0,0.1635,5669.0,1515,34.0,47.2,minority,straight-a,NCAA,NCAA Division III with football,"Baseball, Basketball, Field Hockey, Football, Golf, Ice Hockey, Lacrosse, Rowing, Skiing, Soccer, Softball, Squash, Swimming and Diving, Tennis, Track and Field Indoor, Track and Field Outdoor, Track and Field X Country, Volleyball, Wrestling",,New York,0.2415
173258,Carleton College,Northfield,MN,22,Special Focus: Arts and Sciences,5,"Lower Access, Higher Earnings",3,Research Colleges and Universities,21,2,Private nonprofit,1,Highly residential,2,Small,Bachelor's,0,0,0,0,2,0,0,0,0,0,0,-93.154666,44.462318,https://www.carleton.edu/,27131,"Faribault-Northfield, MN",Town,22.0,91.0,93.1,0.1,5.4,2069.0,2069.0,51.0,52.0,7.0,10.0,10.0,0.0,0.0,9.0,2.0,10.0,0.143996013951171,0.5,70720.0,41203.84789083501,1.72,0.94,0.72,0.288040426726558,0.08,0.11,0.11,0.6,30838.0,,30838.0,65043.0,65043.0,16750.0,0.4567,4114.333333333333,1490,33.0,37.4,none,straight-a,NCAA,NCAA Division III with football,"Baseball, Basketball, Track & Field, Football, Golf, Soccer, Softball, Swimming and Diving, Tennis, Volleyball",,Minnesota,0.1958
190099,Colgate University,Hamilton,NY,22,Special Focus: Arts and Sciences,5,"Lower Access, Higher Earnings",3,Research Colleges and Universities,21,2,Private nonprofit,1,Highly residential,2,Small,Bachelor's,0,0,0,0,2,0,0,0,0,0,0,-75.536346,42.819475,https://www.colgate.edu/,36053,"Syracuse, NY",Rural,12.0,90.0,91.0,0.0,6.6,3146.0,3131.0,56.0,65.0,4.0,9.0,5.0,0.0,0.0,6.0,2.0,8.0,0.12708066581306,0.43,74696.0,41847.22428878644,1.78,0.64,0.54,0.216690042075736,0.05,0.1,0.06,0.72,24052.0,,24052.0,66622.0,66622.0,15000.0,0.1123,4193.0,1480,33.5,31.9,minority,straight-a,NCAA,NCAA Division I-FCS,"Basketball, Track & Field, Field Hockey, Football, Golf, Ice Hockey, Lacrosse, Rowing, Soccer, Softball, Swimming and Diving, Tennis, Volleyball",,New York,0.2426
191515,Hamilton College,Clinton,NY,22,Special Focus: Arts and Sciences,5,"Lower Access, Higher Earnings",3,Research Colleges and Universities,21,2,Private nonprofit,1,Highly residential,2,Small,Bachelor's,0,0,0,0,2,0,0,0,0,0,0,-75.408195,43.050245,https://www.hamilton.edu/,36065,"Utica-Rome, NY",Suburb,12.0,92.0,91.5,0.0,7.0,2048.0,2048.0,56.0,65.0,3.0,9.0,9.0,0.0,0.0,6.0,2.0,8.0,0.181071945919845,0.63,74462.0,42031.146841701986,1.77,0.59,0.61,0.195484864032837,0.03,0.1,0.1,0.71,24837.0,,24837.0,62090.0,62090.0,17000.0,0.3992,2303.6666666666665,1480,33.5,40.7,none,straight-a,NCAA,NCAA Division III with football,"Baseball, Basketball, Field Hockey, Football, Golf, Ice Hockey, Lacrosse, Rowing, Soccer, Softball, Squash, Swimming and Diving, Tennis, Track and Field Indoor, Track and Field Outdoor, Track and Field X Country, Volleyball",,New York,0.2965
197133,Vassar College,Poughkeepsie,NY,22,Special Focus: Arts and Sciences,3,"Lower Access, Medium Earnings",3,Research Colleges and Universities,21,2,Private nonprofit,1,Highly residential,2,Small,Bachelor's,0,0,0,0,2,0,0,0,0,0,0,-73.895088,41.686895,www.vassar.edu/,36027,"Kiryas Joel-Poughkeepsie-Newburgh, NY",Suburb,18.0,93.0,89.9,0.1,5.7,2456.0,2456.0,62.0,55.0,4.0,12.0,12.0,0.0,0.0,8.0,2.0,7.0,0.211111111111111,0.71,60671.0,41364.58344960559,1.47,0.76,0.73,0.265551265551266,0.04,0.13,0.13,0.6,35701.0,,35701.0,66870.0,66870.0,18625.0,0.4116,2260.6666666666665,1492,34.0,32.0,none,straight-a,NCAA,NCAA Division III without football,"Baseball, Basketball, Fencing, Field Hockey, Golf, Lacrosse, Soccer, Squash, Swimming and Diving, Tennis, Track and Field Indoor, Track and Field Outdoor, Track and Field X Country, Volleyball",,New York,0.2758
198385,Davidson College,Davidson,NC,22,Special Focus: Arts and Sciences,5,"Lower Access, Higher Earnings",3,Research Colleges and Universities,21,2,Private nonprofit,1,Highly residential,2,Small,Bachelor's,0,0,0,0,2,0,0,0,0,0,0,-80.843979,35.499767,https://davidson.edu/,37119,"Charlotte-Concord-Gastonia, NC-SC",Suburb,14.0,90.0,92.5,0.1,6.9,1904.0,1904.0,53.0,61.0,7.0,10.0,6.0,0.0,0.0,5.0,1.0,10.0,0.165972944849116,0.53,71470.0,38224.47839257023,1.87,0.71,0.62,0.233654876741693,0.07,0.11,0.06,0.71,20035.0,,20035.0,59510.0,59510.0,18688.0,0.099,2726.6666666666665,1435,32.5,48.8,none,straight-a,NCAA,NCAA Division I-FCS,"Baseball, Basketball, Track & Field, Field Hockey, Football, Golf, Lacrosse, Soccer, Swimming and Diving, Tennis, Volleyball, Wrestling",Presbyterian Church (USA),North Carolina,0.208
212911,Haverford College,Haverford,PA,22,Special Focus: Arts and Sciences,5,"Lower Access, Higher Earnings",3,Research Colleges and Universities,21,2,Private nonprofit,1,Highly residential,2,Small,Bachelor's,0,0,0,0,2,0,0,1,0,0,0,-75.305207,40.007452,https://www.haverford.edu/,42045,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Suburb,13.0,90.0,91.7,0.1,3.6,1424.0,1424.0,57.0,49.0,5.0,12.0,12.0,0.0,0.0,10.0,1.0,11.0,0.141143260409315,0.46,67379.0,40061.07558554539,1.68,0.89,0.68,0.297318007662835,0.06,0.14,0.14,0.57,21464.0,,21464.0,67522.0,67522.0,13621.0,0.1204,4136.666666666667,1485,34.0,45.2,none,straight-a,NCAA,NCAA Division III without football,"Baseball, Basketball, Track & Field, Fencing, Field Hockey, Lacrosse, Soccer, Softball, Squash, Tennis, Volleyball",,New York,0.1769
216287,Swarthmore College,Swarthmore,PA,22,Special Focus: Arts and Sciences,5,"Lower Access, Higher Earnings",3,Research Colleges and Universities,21,2,Private nonprofit,1,Highly residential,2,Small,Bachelor's,0,0,0,0,2,0,0,0,0,0,0,-75.354278,39.905159,www.swarthmore.edu/,42045,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Suburb,7.0,94.0,96.1,0.0,2.8,1644.0,1644.0,52.0,30.0,9.0,15.0,18.0,0.0,0.0,11.0,3.0,14.0,0.200826934435913,0.66,72890.0,38307.8875755846,1.9,1.19,0.92,0.401842664776754,0.11,0.17,0.22,0.38,21595.0,,21595.0,61992.0,61992.0,17500.0,0.1029,4380.333333333333,1510,33.5,41.8,none,straight-a,NCAA,NCAA Division III without football,"Badminton, Baseball, Basketball, Track & Field, Field Hockey, Golf, Lacrosse, Soccer, Softball, Swimming, Tennis, Volleyball",,New York,0.1433
230959,Middlebury College,Middlebury,VT,22,Special Focus: Arts and Sciences,5,"Lower Access, Higher Earnings",3,Research Colleges and Universities,21,2,Private nonprofit,1,Highly residential,3,Medium,Master's,0,0,0,0,2,0,0,0,0,0,0,-73.176068,44.009117,https://www.middlebury.edu/college/,50001,Vermont -- Not in metropolitan statistical area,Town,10.0,91.0,93.9,0.0,4.8,2857.0,2800.0,54.0,55.0,5.0,11.0,8.0,0.0,0.0,7.0,1.0,12.0,0.168665939658306,0.57,71957.0,41615.34263477285,1.73,0.81,0.69,0.26984126984127,0.06,0.13,0.08,0.65,25185.0,,25185.0,64800.0,64800.0,13857.0,0.2147,2835.0,1490,33.5,44.6,minority,straight-a,NCAA,NCAA Division III with football,"Baseball, Basketball, Field Hockey, Football, Golf, Ice Hockey, Lacrosse, Skiing, Soccer, Softball, Squash, Swimming and Diving, Tennis, Track and Field Indoor, Track and Field Outdoor, Track and Field X Country, Volleyball",,New York,0.1578
245652,St. John's College,Santa Fe,NM,22,Special Focus: Arts and Sciences,3,"Lower Access, Medium Earnings",-2,No research designation,21,2,Private nonprofit,1,Highly residential,2,Small,Bachelor's,0,0,0,0,2,0,0,0,0,0,0,-105.912478,35.666974,www.sjc.edu/,35049,"Santa Fe, NM",Rural,49.0,72.0,65.5,0.0,23.7,447.0,369.0,47.0,65.0,1.0,11.0,2.0,0.0,0.0,5.0,3.0,12.0,0.241758241758242,0.74,41028.0,38885.39583411101,1.06,0.56,0.65,0.228070175438596,0.03,0.13,0.02,0.75,27381.0,,27381.0,37842.0,37842.0,,0.5788,0.0,1355,29.0,34.5,minority,a-range,,,,,California,0.1618
399911,Soka University of America,Aliso Viejo,CA,22,Special Focus: Arts and Sciences,3,"Lower Access, Medium Earnings",-2,No research designation,21,2,Private nonprofit,1,Highly residential,1,Very Small,Bachelor's,0,0,0,0,2,0,0,0,0,0,0,-117.735344,33.554546,www.soka.edu/,6059,"Los Angeles-Long Beach-Anaheim, CA",Suburb,70.0,91.0,88.3,0.5,5.2,476.0,464.0,60.0,14.0,2.0,13.0,10.0,0.0,0.0,5.0,1.0,55.0,0.168539325842697,0.57,48195.0,40584.5668415792,1.19,1.07,0.82,0.421800947867299,0.04,0.27,0.27,0.31,21267.0,,21267.0,34382.0,34382.0,15650.0,0.1632,0.0,1340,,45.7,minority,a-range,NAIA,NAIA Division II,"Golf, Soccer, Swimming, Track and Field Indoor, Track and Field Outdoor, Track and Field X Country",,California,0.4716
451927,Patrick Henry College,Purcellville,VA,22,Special Focus: Arts and Sciences,-2,Not Classified in SAEC,-2,No research designation,21,2,Private nonprofit,1,Highly residential,1,Very Small,Bachelor's,0,0,0,0,2,0,0,0,0,0,0,-77.690939,39.138687,https://www.phc.edu/,51107,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Town,82.0,71.0,64.9,0.0,6.5,408.0,408.0,46.0,46.0,0.0,4.0,5.0,0.0,0.0,0.0,45.0,0.0,,,,,,,,,,,,,,,,28400.0,28400.0,,0.0,0.0,1325,28.5,53.8,none,a-range,,,,Non-Denominational,,
