UNITID,INSTNM,CITY,STABBR,ic2025,ic2025name,saec2025,saec2025name,research2025,research2025name,basic2021,control,sector_label,setting2025,setting2025name,ic2025size,size_label,highest_degree_2025,hbcu,hsi,tribal,womenonly,landgrant,pbi,annhsi,aanapisi,nasnti,medical,rpu,LONGITUD,LATITUDE,WEBADDR,COUNTYCD,cbsa_name,locale_group,admission_rate,grad_rate_6yr,completion_rate_8yr,still_enrolled_8yr,transfer_out_8yr,enrollment_total,enrollment_ug,pct_women,pct_white,pct_black,pct_hispanic,pct_asian,pct_aian,pct_nhpi,pct_two_or_more,pct_unknown,pct_nonresident,pell_2023,pell_ratio,saec_earnings,saec_compearn,earnings_ratio,saec_urm_ratio,access_ratio,saec_pct_urm,saec_pct_black,saec_pct_hispanic,saec_pct_asian,saec_pct_white,net_price,net_price_pub,net_price_priv,tuition_in_state,tuition_out_of_state,grad_debt_median,pct_federal_loan,herd_avg,sat_avg,act_avg,yield_rate,grad_ratio,academic_tier,athletic_association,ncaa_division,sports_offered,relaffil_label,primary_recruit_state,primary_recruit_pct
163286,University of Maryland-College Park,College Park,MD,6,Mixed Undergraduate/Graduate-Doctorate Large,5,"Lower Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,1,Public,2,Primarily residential,5,Very Large,Doctorate,0,0,0,0,1,0,0,0,0,1,0,-76.944721,38.988178,www.umd.edu/,24033,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Suburb,45.0,88.0,83.0,0.2,9.4,40813.0,30608.0,49.0,38.0,12.0,9.0,20.0,0.0,0.0,4.0,4.0,12.0,0.188212927756654,0.77,75472.0,45308.68948854572,1.67,0.78,0.77,0.310795628638546,0.14,0.12,0.24,0.45,16590.0,16590.0,,9889.0,38690.0,19000.0,0.2346,649423.3333333334,1445,33.5,23.3,minority,straight-a,NCAA,NCAA Division I-FBS,"Baseball, Basketball, Track & Field, Field Hockey, Football, Golf, Gymnastics, Lacrosse, Soccer, Softball, Tennis, Track and Field Outdoor, Volleyball, Wrestling",,Maryland,0.7278
164988,Boston University,Boston,MA,6,Mixed Undergraduate/Graduate-Doctorate Large,5,"Lower Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,2,Private nonprofit,1,Highly residential,5,Very Large,Doctorate,0,0,0,0,2,0,0,0,0,1,0,-71.107942,42.351118,www.bu.edu/,25025,"Boston-Cambridge-Newton, MA-NH",City,11.0,89.0,88.2,0.0,7.4,36624.0,18656.0,57.0,33.0,5.0,9.0,15.0,0.0,0.0,3.0,5.0,29.0,0.187797147385103,0.65,73661.0,41293.92639418274,1.78,0.85,0.75,0.282769817180772,0.07,0.15,0.27,0.45,27779.0,,27779.0,63798.0,63798.0,23250.0,0.2488,716899.3333333334,1460,33.0,36.0,minority,straight-a,NCAA,NCAA Division I without football,"Basketball, Track & Field, Field Hockey, Golf, Ice Hockey, Lacrosse, Rowing, Soccer, Softball, Swimming and Diving, Tennis",,Massachusetts,0.1973
174066,University of Minnesota-Twin Cities,Minneapolis,MN,6,Mixed Undergraduate/Graduate-Doctorate Large,4,"Higher Access, Medium Earnings",1,Research 1: Very High Spending and Doctorate Production,15,1,Public,3,Residential,5,Very Large,Doctorate,0,0,0,0,1,0,0,1,0,1,0,-93.235464,44.972851,https://twin-cities.umn.edu/,27053,"Minneapolis-St. Paul-Bloomington, MN-WI",City,77.0,84.0,82.6,0.5,11.0,54890.0,39556.0,55.0,56.0,7.0,6.0,11.0,0.0,0.0,5.0,5.0,10.0,0.216623036649215,0.89,63477.0,43458.009462298294,1.46,1.3,1.1,0.206881355932203,0.09,0.06,0.13,0.66,16318.0,16318.0,,14496.0,34410.0,19500.0,0.3599,1198409.3333333333,1395,29.0,21.9,minority,a-range,NCAA,NCAA Division I-FBS,"Baseball, Basketball, Track & Field, Football, Golf, Gymnastics, Ice Hockey, Rowing, Soccer, Softball, Swimming and Diving, Tennis, Volleyball, Wrestling",,Minnesota,0.7218
186380,Rutgers University-New Brunswick,New Brunswick,NJ,6,Mixed Undergraduate/Graduate-Doctorate Large,3,"Lower Access, Medium Earnings",1,Research 1: Very High Spending and Doctorate Production,15,1,Public,2,Primarily residential,5,Very Large,Doctorate,0,0,0,0,1,0,0,0,0,1,0,-74.446251,40.498769,https://newbrunswick.rutgers.edu/,34023,"New York-Newark-Jersey City, NY-NJ",City,65.0,84.0,84.2,0.4,8.8,50617.0,36588.0,54.0,33.0,8.0,15.0,29.0,0.0,0.0,3.0,2.0,10.0,0.271044610695484,1.12,67665.0,48349.20889161266,1.4,0.79,0.95,0.287927917587305,0.08,0.17,0.36,0.36,22675.0,22675.0,,13674.0,32436.0,21500.0,0.407,729301.6666666666,1375,30.5,27.1,minority,a-range,NCAA,NCAA Division I-FBS,"Baseball, Basketball, Track & Field, Field Hockey, Football, Golf, Gymnastics, Lacrosse, Rowing, Soccer, Softball, Swimming and Diving, Tennis, Volleyball, Wrestling",,New Jersey,0.9248
196413,Syracuse University,Syracuse,NY,6,Mixed Undergraduate/Graduate-Doctorate Large,5,"Lower Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,2,Private nonprofit,1,Highly residential,4,Large,Doctorate,0,0,0,0,2,0,0,0,0,0,0,-76.133989,43.036644,https://www.syracuse.edu/,36067,"Syracuse, NY",City,42.0,82.0,82.8,0.2,10.9,22948.0,15739.0,55.0,51.0,8.0,10.0,6.0,0.0,0.0,4.0,2.0,18.0,0.16596987192249,0.57,70598.0,40997.39186928514,1.72,0.81,0.69,0.276646706586826,0.09,0.13,0.09,0.64,36889.0,,36889.0,61310.0,61310.0,26000.0,0.3737,164324.66666666666,1345,30.0,20.9,minority,a-range,NCAA,NCAA Division I-FBS,"Basketball, Track & Field, Field Hockey, Football, Ice Hockey, Lacrosse, Rowing, Soccer, Softball, Tennis, Volleyball",,New York,0.3318
199193,North Carolina State University at Raleigh,Raleigh,NC,6,Mixed Undergraduate/Graduate-Doctorate Large,5,"Lower Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,1,Public,2,Primarily residential,5,Very Large,Doctorate,0,0,0,0,1,0,0,0,0,1,0,-78.674517,35.785111,www.ncsu.edu/,37183,"Raleigh-Cary, NC",City,40.0,85.0,83.4,0.4,10.6,37323.0,27323.0,49.0,61.0,6.0,8.0,8.0,0.0,0.0,4.0,2.0,10.0,0.199370743558087,0.59,65113.0,36944.36106340989,1.76,0.64,0.61,0.20076826591408,0.06,0.09,0.1,0.7,16563.0,16563.0,,6535.0,29407.0,20121.0,0.3609,587857.3333333334,1380,30.0,35.9,minority,a-range,NCAA,NCAA Division I-FBS,"Baseball, Basketball, Track & Field, Football, Golf, Gymnastics, Soccer, Softball, Swimming and Diving, Tennis, Volleyball, Wrestling",,North Carolina,0.8666
204796,Ohio State University-Main Campus,Columbus,OH,6,Mixed Undergraduate/Graduate-Doctorate Large,5,"Lower Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,1,Public,2,Primarily residential,5,Very Large,Doctorate,0,0,0,0,1,0,0,0,0,1,0,-83.007525,39.999803,www.osu.edu/,39049,"Columbus, OH",City,51.0,88.0,80.3,0.4,12.7,60046.0,45728.0,52.0,60.0,8.0,6.0,9.0,0.0,0.0,4.0,3.0,10.0,0.198604342046965,0.61,56186.0,37276.033745710105,1.51,0.93,0.77,0.201046146693014,0.09,0.06,0.1,0.7,17953.0,17953.0,,11826.0,37332.0,19976.0,0.3194,1347091.6666666667,1405,30.5,22.7,minority,straight-a,NCAA,NCAA Division I-FBS,"Baseball, Basketball, Track & Field, Diving, Fencing, Field Hockey, Football, Golf, Gymnastics, Ice Hockey, Lacrosse, Rifle, Rowing, Soccer, Softball, Swimming, Synchronized Swimming, Tennis, Volleyball, Wrestling",,Ohio,0.7422
233921,Virginia Polytechnic Institute and State University,Blacksburg,VA,6,Mixed Undergraduate/Graduate-Doctorate Large,5,"Lower Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,1,Public,2,Primarily residential,4,Large,Doctorate,0,0,0,0,1,0,0,1,0,1,0,-80.423675,37.229012,www.vt.edu/,51121,"Blacksburg-Christiansburg-Radford, VA",City,57.0,87.0,86.5,0.4,8.6,38294.0,30504.0,43.0,55.0,6.0,9.0,11.0,0.0,0.0,5.0,3.0,10.0,0.150598239889251,0.58,75717.0,43529.069788716246,1.74,0.7,0.64,0.226595089926828,0.06,0.1,0.13,0.64,20292.0,20292.0,,12698.0,33310.0,21500.0,0.3453,577339.6666666666,1330,29.5,26.7,minority,a-range,NCAA,NCAA Division I-FBS,"Baseball, Basketball, Track & Field, Football, Golf, Lacrosse, Soccer, Softball, Swimming and Diving, Tennis, Volleyball, Wrestling",,Virginia,0.6665
236948,University of Washington-Seattle Campus,Seattle,WA,6,Mixed Undergraduate/Graduate-Doctorate Large,5,"Lower Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,1,Public,2,Primarily residential,5,Very Large,Doctorate,0,0,0,0,2,0,0,1,0,1,0,-122.30514,47.65538,https://www.washington.edu/,53033,"Seattle-Tacoma-Bellevue, WA",City,43.0,84.0,83.7,0.2,9.0,55620.0,39515.0,49.0,31.0,3.0,8.0,20.0,0.0,0.0,6.0,17.0,15.0,0.181048139407067,0.7,70968.0,45263.591224049305,1.57,1.0,0.85,0.26281775096941,0.05,0.12,0.32,0.41,13404.0,13404.0,,11524.0,40878.0,14615.0,0.196,1594148.0,,,26.4,minority,b-plus,NCAA,NCAA Division I-FBS,"Baseball, Basketball, Beach Volleyball, Track & Field, Football, Golf, Gymnastics, Rowing, Soccer, Softball, Tennis, Volleyball",,Washington,0.7299
240444,University of Wisconsin-Madison,Madison,WI,6,Mixed Undergraduate/Graduate-Doctorate Large,5,"Lower Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,1,Public,2,Primarily residential,5,Very Large,Doctorate,0,0,0,0,1,0,0,0,0,1,0,-89.404098,43.075409,www.wisc.edu/,55025,"Madison, WI",City,43.0,89.0,88.0,0.2,7.7,49605.0,36797.0,53.0,57.0,3.0,8.0,9.0,0.0,0.0,4.0,3.0,15.0,0.158054797635289,0.56,69868.0,41995.52985040674,1.66,0.8,0.68,0.168139916656143,0.03,0.09,0.11,0.72,16834.0,16834.0,,9644.0,39042.0,20484.0,0.2222,1545179.0,1435,30.0,28.9,minority,straight-a,NCAA,NCAA Division I-FBS,"Basketball, Track & Field, Football, Golf, Ice Hockey, Rowing, Soccer, Softball, Swimming and Diving, Tennis, Volleyball, Wrestling",,Wisconsin,0.5076
243780,Purdue University-Main Campus,West Lafayette,IN,6,Mixed Undergraduate/Graduate-Doctorate Large,5,"Lower Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,1,Public,2,Primarily residential,5,Very Large,Doctorate,0,0,0,0,1,0,0,0,0,1,0,-86.914435,40.428206,https://www.purdue.edu/,18157,"Lafayette-West Lafayette, IN",City,50.0,83.0,78.2,0.3,12.3,52905.0,39864.0,42.0,54.0,3.0,7.0,12.0,0.0,0.0,4.0,2.0,18.0,0.130310361872057,0.41,66951.0,37969.71707094693,1.76,0.64,0.52,0.165227518036698,0.03,0.08,0.14,0.69,14000.0,14000.0,,9718.0,28520.0,19500.0,0.2431,759559.6666666666,1325,30.5,25.5,minority,a-range,NCAA,NCAA Division I-FBS,"Baseball, Basketball, Track & Field, Football, Golf, Soccer, Softball, Swimming, Tennis, Volleyball, Wrestling",,Indiana,0.5116
111948,Chapman University,Orange,CA,7,Mixed Undergraduate/Graduate-Doctorate Medium,5,"Lower Access, Higher Earnings",2,Research 2: High Spending and Doctorate Production,16,2,Private nonprofit,2,Primarily residential,3,Medium,Doctorate,0,0,0,0,2,0,0,0,0,0,0,-117.852518,33.79302,https://www.chapman.edu/,6059,"Los Angeles-Long Beach-Anaheim, CA",City,56.0,80.0,81.2,0.1,13.4,9961.0,7874.0,61.0,44.0,2.0,19.0,18.0,0.0,0.0,8.0,5.0,4.0,0.202609262883235,0.69,67467.0,40880.80508786192,1.65,0.75,0.72,0.310227569971227,0.02,0.19,0.17,0.52,44342.0,,44342.0,62400.0,62400.0,20500.0,0.4672,33941.0,1340,30.0,20.4,minority,a-range,NCAA,NCAA Division III with football,"Baseball, Basketball, Football, Golf, Lacrosse, Soccer, Softball, Swimming and Diving, Tennis, Track and Field Indoor, Track and Field Outdoor, Track and Field X Country, Volleyball, Water Polo",Christian Church (Disciples of Christ),California,0.6485
165015,Brandeis University,Waltham,MA,7,Mixed Undergraduate/Graduate-Doctorate Medium,5,"Lower Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,2,Private nonprofit,1,Highly residential,3,Medium,Doctorate,0,0,0,0,2,0,0,0,0,0,0,-71.260155,42.365727,https://www.brandeis.edu/,25017,"Boston-Cambridge-Newton, MA-NH",City,35.0,88.0,89.0,0.0,9.2,5302.0,3675.0,57.0,40.0,6.0,8.0,14.0,0.0,0.0,3.0,3.0,26.0,0.144489795918367,0.51,69857.0,42364.932238788286,1.65,0.7,0.61,0.223569023569024,0.08,0.11,0.22,0.55,35439.0,,35439.0,64348.0,64348.0,25648.0,0.3117,100344.0,1460,32.5,21.7,minority,straight-a,NCAA,NCAA Division III without football,"Baseball, Basketball, Track & Field, Fencing, Soccer, Softball, Swimming and Diving, Swimming, Tennis, Volleyball",,Massachusetts,0.2925
199847,Wake Forest University,Winston-Salem,NC,7,Mixed Undergraduate/Graduate-Doctorate Medium,5,"Lower Access, Higher Earnings",2,Research 2: High Spending and Doctorate Production,16,2,Private nonprofit,1,Highly residential,3,Medium,Doctorate,0,0,0,0,2,0,0,0,0,1,0,-80.277446,36.133609,www.wfu.edu/,37067,"Winston-Salem, NC",City,22.0,90.0,89.0,0.1,8.3,9121.0,5471.0,57.0,62.0,8.0,9.0,6.0,0.0,0.0,5.0,2.0,8.0,0.09493206022769,0.31,80513.0,38778.022128664175,2.08,0.69,0.5,0.230922098569157,0.07,0.1,0.05,0.72,34720.0,,34720.0,63608.0,63608.0,21500.0,0.1608,280765.6666666667,1450,33.0,36.8,minority,straight-a,NCAA,NCAA Division I-FBS,"Baseball, Basketball, Track & Field, Field Hockey, Football, Golf, Soccer, Tennis, Volleyball",,North Carolina,0.1682
213543,Lehigh University,Bethlehem,PA,7,Mixed Undergraduate/Graduate-Doctorate Medium,5,"Lower Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,16,2,Private nonprofit,1,Highly residential,3,Medium,Doctorate,0,0,0,0,2,0,0,0,0,0,0,-75.380236,40.606822,www.lehigh.edu/,42095,"Allentown-Bethlehem-Easton, PA-NJ",City,29.0,87.0,90.0,0.1,0.1,7590.0,5811.0,48.0,57.0,5.0,10.0,9.0,0.0,0.0,3.0,2.0,14.0,0.178367783321454,0.62,97731.0,41854.78735893706,2.34,0.72,0.67,0.2263671875,0.06,0.12,0.11,0.66,32125.0,,32125.0,61180.0,61180.0,21960.0,0.37,49783.0,1420,32.0,28.4,minority,straight-a,NCAA,NCAA Division I-FCS,"Baseball, Basketball, Track & Field, Field Hockey, Football, Golf, Lacrosse, Rowing, Soccer, Softball, Swimming and Diving, Tennis, Volleyball, Wrestling",,Pennsylvania,0.2485
216597,Villanova University,Villanova,PA,7,Mixed Undergraduate/Graduate-Doctorate Medium,5,"Lower Access, Higher Earnings",2,Research 2: High Spending and Doctorate Production,16,2,Private nonprofit,1,Highly residential,3,Medium,Doctorate,0,0,0,0,2,0,0,0,0,0,0,-75.340502,40.036463,www.villanova.edu/,42045,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Suburb,25.0,91.0,88.7,0.2,8.0,10111.0,7063.0,54.0,68.0,6.0,10.0,7.0,0.0,0.0,4.0,2.0,4.0,0.116517470401386,0.4,94574.0,42283.904901622045,2.24,0.67,0.53,0.214661921708185,0.06,0.11,0.07,0.71,43090.0,,43090.0,63806.0,63806.0,25874.0,0.3709,27397.0,1455,33.0,29.9,minority,straight-a,NCAA,NCAA Division I-FCS,"Baseball, Basketball, Track & Field, Field Hockey, Football, Golf, Lacrosse, Rowing, Soccer, Softball, Swimming and Diving, Tennis, Volleyball, Water Polo",Roman Catholic,New Jersey,0.215
231624,William & Mary,Williamsburg,VA,7,Mixed Undergraduate/Graduate-Doctorate Medium,5,"Lower Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,16,1,Public,1,Highly residential,3,Medium,Doctorate,0,0,0,0,2,0,0,0,0,0,0,-76.708214,37.269489,https://www.wm.edu/,51830,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Suburb,33.0,91.0,90.9,0.1,6.5,9762.0,6963.0,59.0,61.0,7.0,8.0,10.0,0.0,0.0,6.0,2.0,6.0,0.121127176158159,0.46,67721.0,40668.40814893649,1.67,0.72,0.59,0.230271084337349,0.06,0.09,0.12,0.65,19442.0,19442.0,,18253.0,42053.0,18500.0,0.2334,75523.0,1438,33.0,28.2,minority,straight-a,NCAA,NCAA Division I-FCS,"Baseball, Basketball, Track & Field, Field Hockey, Football, Golf, Gymnastics, Lacrosse, Soccer, Swimming, Tennis, Volleyball",,Virginia,0.6464
233374,University of Richmond,University of Richmond,VA,7,Mixed Undergraduate/Graduate-Doctorate Medium,5,"Lower Access, Higher Earnings",3,Research Colleges and Universities,21,2,Private nonprofit,1,Highly residential,3,Medium,Doctorate,0,0,0,0,2,0,0,0,0,0,0,-77.538806,37.577393,https://www.richmond.edu/,51760,"Richmond, VA",City,23.0,89.0,85.0,0.3,9.3,3776.0,3054.0,56.0,61.0,7.0,9.0,6.0,0.0,0.0,4.0,3.0,10.0,0.179863147605083,0.62,73948.0,39619.01796288712,1.87,0.71,0.66,0.238897893030794,0.07,0.12,0.07,0.69,28649.0,,28649.0,62600.0,62600.0,21000.0,0.3318,2674.0,1470,33.0,23.6,minority,straight-a,NCAA,NCAA Division I-FCS,"Baseball, Basketball, Track & Field, Field Hockey, Football, Golf, Lacrosse, Soccer, Swimming and Diving, Tennis, Track and Field X Country",,Virginia,0.1695
110422,California Polytechnic State University-San Luis Obispo,San Luis Obispo,CA,9,Mixed Undergraduate/Graduate-Master's Large/Medium,5,"Lower Access, Higher Earnings",3,Research Colleges and Universities,18,1,Public,2,Primarily residential,4,Large,Master's,0,0,0,0,2,0,0,1,0,0,1,-120.657311,35.299513,calpoly.edu/,6079,"San Luis Obispo-Paso Robles, CA",Suburb,30.0,85.0,85.1,0.2,9.7,22485.0,21559.0,50.0,50.0,1.0,23.0,14.0,0.0,0.0,8.0,3.0,1.0,0.183590770404272,0.84,82835.0,37841.078767679464,2.19,1.12,0.98,0.312857345366914,0.01,0.22,0.15,0.54,18766.0,18766.0,,5742.0,17622.0,18500.0,0.2259,31646.0,,,27.8,minority,a-range,NCAA,NCAA Division I-FCS,"Baseball, Basketball, Beach Volleyball, Track & Field, Football, Golf, Soccer, Softball, Swimming, Tennis, Volleyball, Wrestling",,California,0.8049
187134,The College of New Jersey,Ewing,NJ,9,Mixed Undergraduate/Graduate-Master's Large/Medium,5,"Lower Access, Higher Earnings",3,Research Colleges and Universities,18,1,Public,2,Primarily residential,3,Medium,Master's,0,0,0,0,2,0,0,0,0,0,1,-74.778791,40.268651,https://www.tcnj.edu/,34021,"Trenton-Princeton, NJ",Suburb,62.0,87.0,86.4,0.1,10.9,7652.0,7073.0,58.0,59.0,6.0,17.0,10.0,0.0,0.0,3.0,4.0,1.0,0.207163742690058,0.83,68792.0,44184.62647357705,1.56,0.76,0.79,0.277459197176886,0.06,0.19,0.11,0.61,24659.0,24659.0,,14706.0,20589.0,23250.0,0.4747,2672.3333333333335,1240,28.0,21.3,minority,a-range,NCAA,NCAA Division III with football,"Baseball, Basketball, Track & Field, Field Hockey, Football, Lacrosse, Soccer, Softball, Swimming and Diving, Tennis, Wrestling",,New Jersey,0.9437
100858,Auburn University,Auburn,AL,16,Professions-focused Undergraduate/Graduate-Doctorate Large,5,"Lower Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,1,Public,3,Residential,4,Large,Doctorate,0,0,0,0,1,0,0,0,0,1,0,-85.488258,32.599378,www.auburn.edu/,1081,"Auburn-Opelika, AL",City,50.0,81.0,78.1,0.5,15.5,33015.0,26874.0,51.0,79.0,5.0,4.0,3.0,0.0,0.0,3.0,0.0,5.0,0.125652332214086,0.35,61406.0,34742.42736383501,1.77,0.36,0.36,0.120774647887324,0.05,0.04,0.03,0.85,24297.0,24297.0,,10704.0,32112.0,21000.0,0.2804,306695.3333333333,1310,28.0,24.4,minority,a-range,NCAA,NCAA Division I-FBS,"Baseball, Basketball, Track & Field, Equestrian, Football, Golf, Gymnastics, Soccer, Softball, Swimming and Diving, Tennis, Volleyball",,Alabama,0.562
151351,Indiana University-Bloomington,Bloomington,IN,16,Professions-focused Undergraduate/Graduate-Doctorate Large,5,"Lower Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,1,Public,2,Primarily residential,5,Very Large,Doctorate,0,1,0,0,2,0,0,0,0,0,0,-86.526559,39.16609,https://bloomington.iu.edu/,18105,"Bloomington, IN",City,80.0,81.0,80.1,0.4,12.8,47527.0,36833.0,50.0,62.0,4.0,8.0,9.0,0.0,0.0,5.0,1.0,11.0,0.168046100392644,0.53,59525.0,37992.038326074275,1.57,0.8,0.67,0.193339125398204,0.05,0.09,0.1,0.71,15878.0,15878.0,,10312.0,39004.0,19509.0,0.2839,766541.0,1285,29.5,21.9,minority,a-range,NCAA,NCAA Division I-FBS,"Baseball, Basketball, Track & Field, Field Hockey, Football, Golf, Rowing, Soccer, Softball, Swimming and Diving, Tennis, Volleyball, Water Polo, Wrestling",,Indiana,0.5738
129242,Fairfield University,Fairfield,CT,17,Professions-focused Undergraduate/Graduate-Doctorate Medium,5,"Lower Access, Higher Earnings",-2,No research designation,17,2,Private nonprofit,1,Highly residential,3,Medium,Doctorate,0,0,0,0,2,0,0,0,0,0,0,-73.255903,41.157673,fairfield.edu/,9120,"Bridgeport-Stamford-Danbury, CT",Suburb,45.0,84.0,81.2,0.1,15.1,6289.0,4968.0,59.0,78.0,2.0,8.0,2.0,0.0,0.0,2.0,5.0,2.0,0.0688482787930302,0.25,87663.0,39229.93727787866,2.23,0.33,0.29,0.107428825622776,0.01,0.07,0.02,0.87,45701.0,,45701.0,55510.0,55510.0,26000.0,0.4912,777.6666666666666,1310,30.5,20.6,minority,a-range,NCAA,NCAA Division I without football,"Baseball, Basketball, Field Hockey, Golf, Lacrosse, Rowing, Soccer, Softball, Swimming and Diving, Tennis, Track and Field X Country, Volleyball",Roman Catholic,New York,0.2531
228875,Texas Christian University,Fort Worth,TX,17,Professions-focused Undergraduate/Graduate-Doctorate Medium,5,"Lower Access, Higher Earnings",2,Research 2: High Spending and Doctorate Production,16,2,Private nonprofit,2,Primarily residential,3,Medium,Doctorate,0,0,0,0,2,0,0,0,0,1,0,-97.364758,32.70961,https://www.tcu.edu/,48439,"Dallas-Fort Worth-Arlington, TX",City,43.0,83.0,80.7,0.1,14.8,12785.0,10937.0,62.0,63.0,5.0,18.0,3.0,0.0,0.0,4.0,2.0,5.0,0.134823977164605,0.42,67491.0,39828.08207256911,1.69,0.64,0.53,0.279485912011864,0.05,0.18,0.02,0.7,39271.0,,39271.0,57130.0,57130.0,21500.0,0.2554,19246.333333333332,1262,28.5,28.5,minority,a-range,NCAA,NCAA Division I-FBS,"Baseball, Basketball, Beach Volleyball, Track & Field, Equestrian, Football, Golf, Rifle, Soccer, Swimming and Diving, Tennis, Volleyball",Christian Church (Disciples of Christ),Texas,0.4377
120254,Occidental College,Los Angeles,CA,22,Special Focus: Arts and Sciences,5,"Lower Access, Higher Earnings",3,Research Colleges and Universities,21,2,Private nonprofit,1,Highly residential,2,Small,Bachelor's,0,0,0,0,2,0,0,0,0,0,0,-118.210908,34.127124,https://www.oxy.edu/,6037,"Los Angeles-Long Beach-Anaheim, CA",City,40.0,83.0,85.2,0.0,11.6,1854.0,1854.0,59.0,48.0,4.0,17.0,13.0,0.0,0.0,11.0,2.0,4.0,0.16010101010101,0.54,64002.0,40519.02765283102,1.58,0.92,0.73,0.345969033635878,0.04,0.18,0.15,0.51,37334.0,,37334.0,62850.0,62850.0,23000.0,0.3904,4148.0,1430,32.5,20.3,none,straight-a,NCAA,NCAA Division III without football,"Baseball, Basketball, Track & Field, Golf, Lacrosse, Soccer, Softball, Swimming and Diving, Tennis, Volleyball, Water Polo",,California,0.3914
126678,Colorado College,Colorado Springs,CO,22,Special Focus: Arts and Sciences,3,"Lower Access, Medium Earnings",3,Research Colleges and Universities,21,2,Private nonprofit,1,Highly residential,2,Small,Bachelor's,0,0,0,0,2,0,0,0,0,0,0,-104.822697,38.84886,www.coloradocollege.edu/,8041,"Colorado Springs, CO",City,20.0,86.0,86.5,0.0,10.4,2173.0,2145.0,58.0,68.0,3.0,11.0,5.0,0.0,0.0,7.0,1.0,5.0,0.138454461821527,0.49,52826.0,41175.99686993716,1.28,0.7,0.59,0.228703703703704,0.03,0.12,0.05,0.72,28892.0,,28892.0,67458.0,67458.0,18257.0,0.2365,3870.3333333333335,1442,32.5,34.3,minority,straight-a,NCAA,NCAA Division III without football,"Basketball, Ice Hockey, Lacrosse, Soccer, Swimming and Diving, Tennis, Track and Field Indoor, Track and Field Outdoor, Track and Field X Country, Volleyball",,Colorado,0.2253
130590,Trinity College,Hartford,CT,22,Special Focus: Arts and Sciences,5,"Lower Access, Higher Earnings",3,Research Colleges and Universities,21,2,Private nonprofit,1,Highly residential,2,Small,Bachelor's,0,0,0,0,2,0,0,0,0,0,0,-72.690882,41.747451,https://www.trincoll.edu/,9110,"Hartford-West Hartford-East Hartford, CT",City,34.0,85.0,83.2,0.2,10.5,2276.0,2237.0,52.0,60.0,6.0,9.0,4.0,0.0,0.0,4.0,4.0,13.0,0.153666510976179,0.56,85907.0,42191.28574745917,2.04,0.76,0.66,0.2260348583878,0.07,0.1,0.05,0.72,37118.0,,37118.0,64430.0,64430.0,23000.0,0.1369,2498.0,1385,31.5,27.0,minority,a-range,NCAA,NCAA Division III with football,"Baseball, Basketball, Track & Field, Field Hockey, Football, Golf, Ice Hockey, Lacrosse, Rowing, Soccer, Softball, Squash, Swimming and Diving, Tennis, Volleyball, Wrestling",,Massachusetts,0.2854
130697,Wesleyan University,Middletown,CT,22,Special Focus: Arts and Sciences,5,"Lower Access, Higher Earnings",3,Research Colleges and Universities,21,2,Private nonprofit,1,Highly residential,2,Small,Master's,0,0,0,0,2,0,0,0,0,0,0,-72.657146,41.554665,https://www.wesleyan.edu/,9130,"Hartford-West Hartford-East Hartford, CT",City,17.0,91.0,92.2,0.1,5.9,3271.0,3066.0,53.0,53.0,6.0,11.0,9.0,0.0,0.0,7.0,3.0,11.0,0.153027278775782,0.52,70640.0,40007.35307371496,1.77,0.76,0.64,0.266786355475763,0.06,0.12,0.1,0.63,28340.0,,28340.0,66716.0,66716.0,17000.0,0.1955,9646.0,1495,34.0,31.5,minority,straight-a,NCAA,NCAA Division III with football,"Baseball, Basketball, Track & Field, Field Hockey, Football, Golf, Ice Hockey, Lacrosse, Rowing, Soccer, Softball, Squash, Swimming and Diving, Tennis, Volleyball, Wrestling",,New York,0.2574
