UNITID,INSTNM,CITY,STABBR,ic2025,ic2025name,saec2025,saec2025name,research2025,research2025name,basic2021,control,sector_label,setting2025,setting2025name,ic2025size,size_label,highest_degree_2025,hbcu,hsi,tribal,womenonly,landgrant,pbi,annhsi,aanapisi,nasnti,medical,rpu,LONGITUD,LATITUDE,WEBADDR,COUNTYCD,cbsa_name,locale_group,admission_rate,grad_rate_6yr,completion_rate_8yr,still_enrolled_8yr,transfer_out_8yr,enrollment_total,enrollment_ug,pct_women,pct_white,pct_black,pct_hispanic,pct_asian,pct_aian,pct_nhpi,pct_two_or_more,pct_unknown,pct_nonresident,pell_2023,pell_ratio,saec_earnings,saec_compearn,earnings_ratio,saec_urm_ratio,access_ratio,saec_pct_urm,saec_pct_black,saec_pct_hispanic,saec_pct_asian,saec_pct_white,net_price,net_price_pub,net_price_priv,tuition_in_state,tuition_out_of_state,grad_debt_median,pct_federal_loan,herd_avg,sat_avg,act_avg,yield_rate,grad_ratio,academic_tier,athletic_association,ncaa_division,sports_offered,relaffil_label,primary_recruit_state,primary_recruit_pct
155511,McPherson College,McPherson,KS,15,Professions-focused Baccalaureate Small,4,"Higher Access, Medium Earnings",-2,No research designation,22,2,Private nonprofit,1,Highly residential,2,Small,Bachelor's,0,0,0,0,2,0,0,0,0,0,0,-97.642996,38.371422,www.mcpherson.edu/,20113,"McPherson, KS",Town,84.0,53.0,49.0,0.0,18.4,788.0,788.0,33.0,52.0,12.0,17.0,2.0,4.0,0.0,1.0,5.0,6.0,0.33743842364532,1.07,42708.0,37778.88306722913,1.13,1.17,1.12,0.406869220607662,0.15,0.2,0.02,0.57,24393.0,,24393.0,34072.0,34072.0,25242.0,0.6461,0.0,1031,20.5,23.8,none,b-range,NAIA,NAIA Division I,"Baseball, Basketball, Track & Field, Football, Rifle, Soccer, Softball, Tennis, Volleyball",Church of Brethren,Texas,0.3348
174075,University of Minnesota-Crookston,Crookston,MN,15,Professions-focused Baccalaureate Small,4,"Higher Access, Medium Earnings",-2,No research designation,22,1,Public,6,Online and on-campus,2,Small,Bachelor's,0,0,0,0,2,0,0,0,0,0,1,-96.606188,47.802536,https://crk.umn.edu/,27119,"Grand Forks, ND-MN",Town,58.0,56.0,51.5,1.0,24.1,2518.0,2518.0,59.0,73.0,5.0,4.0,3.0,2.0,0.0,2.0,8.0,3.0,0.296843519140363,1.04,55896.0,38645.80251876466,1.45,1.07,1.06,0.188942891859052,0.07,0.07,0.04,0.77,10317.0,10317.0,,11478.0,11478.0,20500.0,0.4784,0.0,,,20.3,none,b-range,NCAA,NCAA Division II without football,"Baseball, Basketball, Equestrian, Golf, Soccer, Softball, Tennis, Track and Field X Country, Volleyball",,Minnesota,0.6825
207403,Oklahoma Baptist University,Shawnee,OK,15,Professions-focused Baccalaureate Small,3,"Lower Access, Medium Earnings",-2,No research designation,20,2,Private nonprofit,1,Highly residential,2,Small,Bachelor's,0,0,0,0,2,0,0,0,0,0,0,-96.932459,35.360492,https://www.okbu.edu/,40125,"Shawnee, OK",Town,56.0,54.0,52.9,0.1,35.4,1526.0,1409.0,55.0,57.0,6.0,2.0,1.0,7.0,0.0,16.0,10.0,1.0,0.312165263963275,0.85,45143.0,32841.806818234836,1.37,0.92,0.89,0.307328605200946,0.08,0.02,0.01,0.68,21765.0,,21765.0,30340.0,30340.0,24801.0,0.475,0.0,1095,24.0,20.6,minority,b-plus,NCAA,NCAA Division II with football,"Baseball, Basketball, Track & Field, Football, Golf, Soccer, Softball, Volleyball",Baptist,Oklahoma,0.686
211981,Delaware Valley University,Doylestown,PA,15,Professions-focused Baccalaureate Small,4,"Higher Access, Medium Earnings",-2,No research designation,20,2,Private nonprofit,1,Highly residential,2,Small,Master's,0,0,0,0,2,0,0,0,0,0,0,-75.158452,40.298659,www.delval.edu/,42017,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Suburb,92.0,54.0,58.0,0.2,31.0,2189.0,1759.0,64.0,69.0,8.0,9.0,2.0,0.0,0.0,3.0,10.0,0.0,0.3182096873084,1.15,49617.0,41450.87606871681,1.2,0.87,1.01,0.238532110091743,0.1,0.1,0.01,0.75,29160.0,,29160.0,40680.0,40680.0,25000.0,0.8461,210.0,1170,25.5,22.2,minority,b-plus,NCAA,NCAA Division III with football,"Baseball, Basketball, Equestrian, Field Hockey, Football, Golf, Lacrosse, Soccer, Softball, Track and Field Indoor, Track and Field Outdoor, Track and Field X Country, Volleyball, Wrestling",,Pennsylvania,0.5361
221731,Tennessee Wesleyan University,Athens,TN,15,Professions-focused Baccalaureate Small,3,"Lower Access, Medium Earnings",-2,No research designation,22,2,Private nonprofit,2,Primarily residential,2,Small,Master's,0,0,0,0,2,0,0,0,0,0,0,-84.592728,35.446331,www.tnwesleyan.edu/,47107,"Athens, TN",Town,59.0,52.0,53.8,0.1,28.4,1074.0,857.0,63.0,72.0,5.0,5.0,2.0,0.0,0.0,2.0,3.0,11.0,0.386363636363636,1.11,46048.0,34463.953700316604,1.34,0.7,0.9,0.170261066969353,0.08,0.06,0.01,0.82,14124.0,,14124.0,28014.0,28014.0,20000.0,0.5664,0.0,1030,20.0,28.6,minority,b-range,NAIA,NAIA Division I,"Baseball, Basketball, Bowling, Track & Field, Golf, Lacrosse, Soccer, Softball, Tennis, Volleyball",United Methodist,Tennessee,0.8543
100663,University of Alabama at Birmingham,Birmingham,AL,16,Professions-focused Undergraduate/Graduate-Doctorate Large,4,"Higher Access, Medium Earnings",1,Research 1: Very High Spending and Doctorate Production,15,1,Public,3,Residential,4,Large,Doctorate,0,0,0,0,2,0,0,0,0,1,1,-86.799345,33.505697,https://www.uab.edu/,1073,"Birmingham, AL",City,88.0,62.0,57.7,1.1,22.9,21160.0,12382.0,63.0,49.0,22.0,6.0,8.0,0.0,0.0,4.0,3.0,8.0,0.338447088290545,1.08,51431.0,34933.03443050687,1.47,1.16,1.12,0.392815420560748,0.27,0.07,0.08,0.53,16755.0,16755.0,,8832.0,21864.0,22300.0,0.4214,712763.0,1265,26.0,21.7,minority,a-range,NCAA,NCAA Division I-FBS,"Baseball, Basketball, Beach Volleyball, Bowling, Track & Field, Football, Golf, Rifle, Soccer, Softball, Tennis, Volleyball",,Alabama,0.8317
151111,Indiana University-Purdue University-Indianapolis,Indianapolis,IN,16,Professions-focused Undergraduate/Graduate-Doctorate Large,4,"Higher Access, Medium Earnings",1,Research 1: Very High Spending and Doctorate Production,16,1,Public,3,Residential,4,Large,Doctorate,0,0,0,0,2,0,0,0,0,1,1,-86.172217,39.772948,https://indianapolis.iu.edu/,18097,"Indianapolis-Carmel-Greenwood, IN",City,81.0,57.0,53.8,1.3,23.2,25497.0,17037.0,61.0,58.0,10.0,12.0,8.0,0.0,0.0,5.0,1.0,7.0,0.371802291931937,1.32,50780.0,40966.56261532904,1.24,1.35,1.33,0.304124547272826,0.11,0.13,0.07,0.63,11577.0,11577.0,,9241.0,32509.0,20000.0,0.36,72380.0,1135,24.5,25.7,minority,b-plus,NCAA,NCAA Division I without football,"Basketball, Track & Field, Golf, Soccer, Softball, Swimming and Diving, Tennis, Volleyball",,Indiana,0.9336
172644,Wayne State University,Detroit,MI,16,Professions-focused Undergraduate/Graduate-Doctorate Large,4,"Higher Access, Medium Earnings",1,Research 1: Very High Spending and Doctorate Production,15,1,Public,3,Residential,4,Large,Doctorate,0,0,0,0,2,0,0,1,0,1,1,-83.068998,42.358994,https://wayne.edu/,26163,"Detroit-Warren-Dearborn, MI",City,82.0,56.0,50.9,1.4,30.9,23553.0,16117.0,60.0,54.0,16.0,7.0,12.0,0.0,0.0,4.0,1.0,6.0,0.438317697364222,1.4,50384.0,34900.977389307605,1.44,1.06,1.23,0.289653533012421,0.17,0.07,0.14,0.57,14055.0,14055.0,,13660.0,31354.0,21250.0,0.3992,242892.33333333334,1150,24.5,24.0,minority,b-plus,NCAA,NCAA Division II with football,"Baseball, Basketball, Track & Field, Fencing, Football, Golf, Softball, Swimming and Diving, Tennis, Track and Field X Country, Volleyball",,Michigan,0.9737
179566,Missouri State University-Springfield,Springfield,MO,16,Professions-focused Undergraduate/Graduate-Doctorate Large,4,"Higher Access, Medium Earnings",3,Research Colleges and Universities,17,1,Public,3,Residential,4,Large,Doctorate,0,0,0,0,2,0,0,0,0,0,1,-93.281281,37.199258,www.missouristate.edu/,29077,"Springfield, MO",City,91.0,59.0,58.1,2.4,8.5,23418.0,19259.0,61.0,77.0,3.0,5.0,2.0,0.0,0.0,4.0,3.0,5.0,0.294421952316689,0.9,45032.0,32166.170574635657,1.4,1.1,1.0,0.137126514638368,0.04,0.05,0.02,0.84,17262.0,17262.0,,7812.0,16716.0,21992.0,0.4401,11943.333333333334,1105,22.0,26.2,minority,b-plus,NCAA,NCAA Division I-FCS,"Baseball, Basketball, Beach Volleyball, Track & Field, Football, Golf, Soccer, Softball, Swimming and Diving, Tennis, Volleyball",,Missouri,0.8315
201441,Bowling Green State University-Main Campus,Bowling Green,OH,16,Professions-focused Undergraduate/Graduate-Doctorate Large,3,"Lower Access, Medium Earnings",2,Research 2: High Spending and Doctorate Production,16,1,Public,2,Primarily residential,4,Large,Doctorate,0,0,0,0,2,0,0,0,0,0,1,-83.640896,41.375513,www.bgsu.edu/,39173,"Toledo, OH",Town,81.0,61.0,64.3,0.4,23.9,17027.0,14014.0,57.0,76.0,6.0,5.0,1.0,0.0,0.0,4.0,3.0,5.0,0.257138182115684,0.71,44746.0,34111.44120045789,1.31,0.74,0.73,0.161577909270217,0.07,0.05,0.01,0.83,20879.0,20879.0,,11010.0,18998.0,25000.0,0.5592,19528.333333333332,1125,23.0,20.7,minority,b-plus,NCAA,NCAA Division I-FBS,"Baseball, Basketball, Track & Field, Football, Golf, Gymnastics, Ice Hockey, Soccer, Softball, Swimming and Diving, Tennis, Track and Field X Country, Volleyball",,Ohio,0.8898
228769,The University of Texas at Arlington,Arlington,TX,16,Professions-focused Undergraduate/Graduate-Doctorate Large,6,"Opportunity Colleges and Universities – Higher Access, Higher Earnings",1,Research 1: Very High Spending and Doctorate Production,15,1,Public,3,Residential,5,Very Large,Doctorate,0,1,0,0,2,0,0,1,0,0,1,-97.11296,32.729718,https://www.uta.edu/,48439,"Dallas-Fort Worth-Arlington, TX",City,81.0,51.0,57.7,1.1,26.2,43992.0,31112.0,60.0,24.0,13.0,33.0,12.0,0.0,0.0,3.0,2.0,13.0,0.399567255679769,1.39,63000.0,40774.69473655378,1.55,1.36,1.38,0.5927840813817,0.16,0.39,0.14,0.27,14244.0,14244.0,,9206.0,27138.0,17527.0,0.3341,135837.33333333334,1110,22.0,27.8,minority,b-plus,NCAA,NCAA Division I without football,"Baseball, Basketball, Track & Field, Golf, Softball, Tennis, Volleyball",,Texas,0.9837
106458,Arkansas State University,Jonesboro,AR,17,Professions-focused Undergraduate/Graduate-Doctorate Medium,4,"Higher Access, Medium Earnings",2,Research 2: High Spending and Doctorate Production,16,1,Public,3,Residential,3,Medium,Doctorate,0,0,0,0,2,0,0,0,0,0,1,-90.679988,35.842388,www.astate.edu/,5031,"Jonesboro, AR",City,70.0,52.0,55.4,1.0,26.9,14032.0,8760.0,65.0,67.0,15.0,5.0,1.0,0.0,0.0,3.0,1.0,6.0,0.404261021037116,0.98,40605.0,30889.235171863587,1.31,1.39,1.18,0.266442408073309,0.17,0.05,0.01,0.72,11857.0,11857.0,,7176.0,13248.0,20500.0,0.4673,7986.333333333333,1105,22.0,29.7,minority,b-plus,NCAA,NCAA Division I-FBS,"Baseball, Basketball, Bowling, Track & Field, Football, Golf, Soccer, Tennis, Volleyball",,Arkansas,0.8626
159993,University of Louisiana at Monroe,Monroe,LA,17,Professions-focused Undergraduate/Graduate-Doctorate Medium,3,"Lower Access, Medium Earnings",3,Research Colleges and Universities,17,1,Public,2,Primarily residential,3,Medium,Doctorate,0,0,0,0,2,0,0,0,0,0,1,-92.07374,32.527748,www.ulm.edu/,22073,"Monroe, LA",City,75.0,53.0,53.2,0.8,17.0,8272.0,6550.0,67.0,59.0,23.0,3.0,1.0,0.0,0.0,3.0,6.0,4.0,0.434730776872641,0.95,42240.0,28787.357194260818,1.47,0.92,0.93,0.329108910891089,0.26,0.03,0.02,0.65,11813.0,11813.0,,5788.0,17888.0,21500.0,0.4539,2509.6666666666665,1200,21.5,28.8,minority,a-range,NCAA,NCAA Division I-FBS,"Baseball, Basketball, Beach Volleyball, Track & Field, Football, Golf, Soccer, Softball, Tennis, Volleyball",,Louisiana,0.9376
169910,Ferris State University,Big Rapids,MI,17,Professions-focused Undergraduate/Graduate-Doctorate Medium,6,"Opportunity Colleges and Universities – Higher Access, Higher Earnings",-2,No research designation,17,1,Public,3,Residential,3,Medium,Doctorate,0,0,0,0,2,0,0,0,0,0,1,-85.481925,43.687724,www.ferris.edu/,26107,"Big Rapids, MI",Town,81.0,55.0,59.3,0.6,22.3,9918.0,8940.0,54.0,74.0,9.0,6.0,2.0,1.0,0.0,3.0,4.0,2.0,0.360071513706794,0.83,52215.0,25579.879463272686,2.04,2.23,1.53,0.206280991735537,0.1,0.07,0.02,0.78,12812.0,12812.0,,14140.0,14140.0,21000.0,0.486,638.3333333333334,1005,22.0,20.7,minority,b-range,other,Other,"Basketball, Track & Field, Football, Golf, Ice Hockey, Soccer, Softball, Tennis, Volleyball",,Michigan,0.931
171571,Oakland University,Rochester Hills,MI,17,Professions-focused Undergraduate/Graduate-Doctorate Medium,3,"Lower Access, Medium Earnings",2,Research 2: High Spending and Doctorate Production,16,1,Public,3,Residential,3,Medium,Doctorate,0,0,0,0,2,0,0,0,0,1,1,-83.216418,42.674573,www.oakland.edu/,26125,"Detroit-Warren-Dearborn, MI",Suburb,70.0,56.0,59.9,1.1,16.8,15922.0,12719.0,58.0,68.0,9.0,5.0,7.0,0.0,0.0,4.0,3.0,5.0,0.303366336633663,0.97,53392.0,37552.33788667178,1.42,0.72,0.85,0.196891191709845,0.1,0.05,0.06,0.74,12614.0,12614.0,,16429.0,24737.0,22750.0,0.3982,31861.666666666668,1090,,25.7,minority,b-plus,NCAA,NCAA Division I without football,"Baseball, Basketball, Track & Field, Golf, Soccer, Softball, Swimming and Diving, Tennis, Volleyball",,Michigan,0.9754
174817,Saint Mary's University of Minnesota,Winona,MN,17,Professions-focused Undergraduate/Graduate-Doctorate Medium,4,"Higher Access, Medium Earnings",-2,No research designation,17,2,Private nonprofit,3,Residential,3,Medium,Doctorate,0,0,0,0,2,0,0,0,0,0,0,-91.695449,44.044736,www.smumn.edu/,27169,"Winona, MN",Town,89.0,57.0,69.5,0.2,18.0,3831.0,1075.0,67.0,54.0,9.0,7.0,4.0,1.0,0.0,0.0,23.0,2.0,0.224791859389454,0.88,58719.0,40039.86403259191,1.47,1.34,1.11,0.240940254652302,0.1,0.12,0.03,0.73,20728.0,,20728.0,42500.0,42500.0,21500.0,0.4778,772.6666666666666,,,22.7,majority,,NCAA,NCAA Division III without football,"Baseball, Basketball, Track & Field, Ice Hockey, Soccer, Softball, Tennis, Volleyball",Roman Catholic,Minnesota,0.5563
174899,The College of Saint Scholastica,Duluth,MN,17,Professions-focused Undergraduate/Graduate-Doctorate Medium,3,"Lower Access, Medium Earnings",-2,No research designation,17,2,Private nonprofit,2,Primarily residential,3,Medium,Doctorate,0,0,0,0,2,0,0,0,0,0,0,-92.106134,46.816082,www.css.edu/,27137,"Duluth, MN-WI",City,94.0,65.0,72.6,0.4,5.1,2979.0,1755.0,69.0,74.0,4.0,5.0,5.0,1.0,0.0,4.0,5.0,2.0,0.241545893719807,1.02,64743.0,44356.892995466034,1.46,0.89,0.95,0.132588635259835,0.06,0.04,0.03,0.84,23430.0,,23430.0,39530.0,39530.0,20000.0,0.5743,0.0,,24.0,23.1,minority,b-plus,NCAA,NCAA Division III with football,"Baseball, Basketball, Football, Golf, Ice Hockey, Skiing, Soccer, Softball, Tennis, Track and Field Indoor, Track and Field Outdoor, Track and Field X Country, Volleyball",Roman Catholic,Minnesota,0.8624
177968,Lindenwood University,Saint Charles,MO,17,Professions-focused Undergraduate/Graduate-Doctorate Medium,4,"Higher Access, Medium Earnings",-2,No research designation,18,2,Private nonprofit,3,Residential,3,Medium,Doctorate,0,0,0,0,2,0,0,0,0,0,0,-90.501286,38.785425,https://www.lindenwood.edu/,29183,"St. Louis, MO-IL",City,66.0,53.0,53.9,0.3,26.2,7288.0,4933.0,63.0,65.0,14.0,5.0,2.0,0.0,0.0,4.0,4.0,6.0,0.300194510481954,0.96,49353.0,35539.39896351341,1.39,1.11,1.03,0.265822784810127,0.17,0.05,0.02,0.71,16806.0,,16806.0,19900.0,19900.0,26000.0,0.6314,0.0,,21.5,20.1,minority,b-range,NCAA,NCAA Division I-FCS,"Baseball, Basketball, Beach Volleyball, Track & Field, Field Hockey, Football, Golf, Gymnastics, Ice Hockey, Lacrosse, Soccer, Softball, Swimming and Diving, Tennis, Volleyball, Wrestling",,Missouri,0.6064
